year;index;address
2014;687;DOUA LOCUINTE UNIFAMILIALE CUPLATE S+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;688;LOCUINTA UNIFAMILIALA S+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;689;CASA UNIFAMILIALA P+M, AMENAJARI EXTERIOARE
2014;690;DOUA LOCUINTE UNIFAMILIALE CUPLATE P+1, IMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;691;CASA UNIFAMILIALA CU REG. D+P+E imprejmuirea terenului
2014;692;AMPLASARE STATIE FIXA DE EMISIE-RECEPŢIE TELEFONIE MOBILÃ ÎN SISTEM  GSM  ( pe terasa imobilului existent
2014;693;AMENAJARI EXTERIOARE – PLATFORMA DE PARCARE.
2014;694;REFATADIZARE SI RECOMPARTIMENTARE IMOBIL, AMENAJARI EXTERIOARE
2014;695;CONSTRUIRE CASA DE LOCUIT D+P+M SI IMPREJMUIRE
2014;696;CASA UNIFAMILIALA D+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;697;DOUA LOCUINTE UNIFAMILIALE CUPLATE, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2014;698;SCHIMBARE PARTIALA DE DESTINATIE DIN LOCUINTA IN CABINET MEDICAL
2014;699;SCHIMBARE DESTINATIE DIN LOCUINTA IN SPATIU COMERCIAL,TRANSFORMARE FEREASTRA IN VITRINA SI DESCHIDERE ACCES DIN STRADA
2014;700;Extindere si etajare locuinta unifamiliala,modificari interioarwe prin demolari partiale cu regimul de inaltime S+P+E+Er, imnprejmuire teren si amenajari exterioare
2014;701;STAŢIE DE DISTRIBUŢIE  CARBURANŢI  AUTO CU 3 POMPE MULTIFUNCŢIONALE, RACORD LA DRUMUL PUBLIC, SEMNALISTICÃ ŞI ÎMPREJMUIRE TEREN  .
2014;702;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI TREI  BRANSAMENTE   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) , 3  P.R.
2014;703;MODIFICARE TREASEU   CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ  DIN MONTAJ SUPRATERAN ÎN MONTAJ SUBTERAN .
2014;704;BRANŞAMENT APÃ  ŞI  RACORD CANAL MENAJER.
2014;705;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;706;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;707;CONSTRUIRE 2 LOCUINTE INDIVIDUALE CUPLATE TIP VILA S+P+E; IMPREJMUIRE; AMENAJARI EXTERIOARE
2014;708;CASA CU DOUA APARTAMENTE S+P+M IMPREJMUIRE
2014;709;MODIFICARE DE SOLUTIE CONSTRUCTIVA LA IMOBIL DE LOCUINTE COLECTIVE CU 6 APARTAMENTE CU REGIM DE INALTIME S+P+E+Eretras AUTORIZAT CU A.C. NR.72 DIN 04.02.2014. Modificari propuse: modificare dimensiuni goluri pe fatade.
2014;710;IMOBIL DE LOCUINTE COLECTIVE CU 6 AP. P+2E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;711;DOUA LOCUINTE UNIFAMILIALE CUPLATE P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;712;Doua locuinte unifamiliale cuplate cu regimul de inaltime S+P+E, imprejmuirea terenului si amenajari exterioare
2014;713;EXTINDERE,ETAJARE SI MANSARDARE CASA UNIFAMILIALA cu regimul fnal de inaltime Sp+P+E+M, imprejmuirea terenului si amenajari exterioare
2014;714;MODIFICARI INTERIOARE APARTAMENT
2014;715;CONSTRUIRE IMOBIL CU 3 UNITATI LOCATIVE P+2E, IMPREJMUIRE SI AMENAJÃRI EXTERIOARE
2014;716;CONSTRUIRE BALCON LA PARTER
2014;717;TEST
2014;718;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran- pe str. Ploieşti )  si P.R.
2014;719;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;720;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;721;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;722;MODERNIZARE STRADA  CIPRIAN PORUMBESCU.
2014;723;CASA DE VACANTA S+P+M,IMPREJMUIRE, MICROSTATIE DE EPURARE ECOLOGICA SI AMENAJARI EXTERIOARE
2014;724;CONSOLIDARE, RECOMPARTIMENTARE, EXTINDERE SI ETAJARE CORP C1-LOCUINTA UNIFAMILIALA CU REGIM FINAL DE INALTIME Sp+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;725;AMPLASARE FIRMA LUMINOASA CU CARACTER PROVIZORIU SI DEMONTABIL PE FATADA IMOBILULUI
2014;726;MODIFICARI INTERIOARE SI INCHIDERE BALCON
2014;727;REAMENAJARE PARCARI IN INCINTA , REAMENAJARE SPATII VERZI, AMENAJARI EXTERIOARE, REASFALTARE , REFACERE SI MODERNIZARE IMPREJMUIRI, INTERVENTII SI REACTUALIZARE FATADE , MODERNIZARE TOTEM, MODERNIZARE IMBISS/GRILL, INTERVENTII LA PANOURILE PUBLICITARE, REAMENAJARI SI MODERNIZARI INTERIOARE, MODERNIZARI INSTALATII
2014;728;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITORR: SC MA IMPRESSION SRL CUI 31355550
2014;729;CONSTRUIRE  SPALATORIE AUTO
2014;730;SCHIMBARE DE DESTINATIE DIN SPATIU LOCATIV IN SPATIU COMERCIAL SI AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI
2014;731;REABILITARE  TERMICA A BLOCULUI  DE LOCUINTE   Y1  SITUAT PE  STR.   PE STR.  DUNÃRII  NR.52    ( EXPERTIZARE SI AUDIT ENERGETIC).
2014;732;AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI – in sistem provizoriu si demotabil
2014;733;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;734;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;735;MODIFICARE TREASEU   CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ  DIN MONTAJ SUPRATERAN ÎN MONTAJ SUBTERAN .
2014;736;IMPREJMUIRE TEREN
2014;737;DOUA LOCUINTE UNIFAMILIALE CUPLATE CU REG. P+E,IMPRTEJMUIRE TEREN
2014;738;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE eXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC THE PEACH TREE SRL
2014;739;EXTINDERE CASA UNIFAMILIALA SI AMENAJARI EXTERIOARE
2014;740;CONSTRUIRE LOCUINŢÃ UNIFAMILIALÃ, IMPREJMUIRE si AMENAJARI
2014;741;CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE (CORP A) CU 6 APARTAMENTE, REGIM DE INALTIME P+2E
2014;742;CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE (CORP B) CU 6 APARTAMENTE, REGIM DE INALTIME P+2E
2014;743;CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE (CORP C) CU 6 APARTAMENTE, REGIM DE INALTIME P+2E
2014;744;CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE (CORP D) CU 6 APARTAMENTE, REGIM DE INALTIME P+2E
2014;745;CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE CU 6 APARTAMENTE S+P+2E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;746;CONTINUARE LUCRARI FARA MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 309/01.04.2011-LOCUINTA UNIFAMILIALA D+P+E, IMPREJMUIRE Continuare lucrari: compartimentari interioare, inchideri exterioare, finisaje interioare si exterioare, finisaje terasa circulabila, amenajari exterioare
2014;747;PATRU CASE INSIRUITE P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE.
2014;748;BRANSAMENT GAZE NATURALE
2014;749;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME Sp+P SI AMENAJARI EXTERIOARE  .
2014;750;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA CASA UNIFAMILIALA CU REGIM DE INALTIME P+M AUTORIZATA CU A.C. NR.119 DIN 22.02.2010.
2014;751;CONSTRUIRE CASA DE VACANTA CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;752;CASA UNIFAMILIALA P+M
2014;753;CASA UNIFAMILIALA Sp+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;754;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: CASA UNIVERSITARILOR CUI 2868439
2014;755;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 892/27.07.2010-MANSARDARE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME Sp+P+M Modificari:recompartimentari interioare, modificare pozitie si dimensiuni goluri pe fatade sud si est, modificare culoare finisaje exterioare
2014;756;CONSTRUIRE LOCUINŢÃ UNIFAMILIALÃ    Sp+P+M ,  ÎMPREJMUIRE  TEREN  SI AMENAJARI EXTERIOARE  .
2014;757;EXTINDERE  CONDUCTĂ  GAZ DE PRESIUNE REDUSĂ ,  BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,    P.R.
2014;758;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;759;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;760;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;761;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;762;BRANSAMENT DE GAZE NATURALE DE MEDIE PRESIUNE  ( in montaj subteran) si  SRM ( doar ca amplasament) .
2014;763;Imprejmuire Teren
2014;764;MANSARDARE LOCUINTA FAMILIALA  si REAMENAJARE
2014;765;AMENAJARE DOUA TERASE SEZONIERE IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC ERGON SRL si SC LOPERFIDO & ASOCIATII SRL CUI 32341294, 1428535
2014;766;AMENAJARI SI MODIFICARI INTERIOARE CU SCHIMBARE DESTINATIE DIN SPATIU DE ALIMENTATIE PUBLICA BAR- CAFENEA IN SPATIU DE BIROURI
2014;767;CONSTRUIRE IMOBIL LABORATOARE, AMENAJARI EXTERIOARE IN CADRUL PROIECTULUI CENTRU DE CERCETARE SI TEHNOLOGII AVANSATE PENTRU ENERGII ALTERNATIVE "CETATEA"
2014;768;CONSTRUIRE 4 LOCUINTE INDIVIDUALE INSIRUITE P+E+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;769;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 1665/30.12.2013-EXTINDERE SI ETAJARE LOCUINTA CU REGIM FINAL DE INALTIME P+2E, CU TREI APARTAMENTE, AMENAJARI EXTERIOARE. Modificari:realizare demisol,readaptare la teren, suplimentarea nr. de ap. la patru, recompartimentari interioare, modificare pozitie goluri, demolarea zidariei existente si a fundatiilor si reconstruirea acestora conform expertizei tehnice suplimentare din aprilie 2014 intocmita de prof. dr. ing.Vasile Pacurar
2014;770;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;771;IMPREJMUIRE PARCELA
2014;772;REPARATII CAPITALE, EXTINDERE SI MANSARDARE - PAVILION VI
2014;773;MARCAREA MONUMENTELOR ISTORICE DIN CENTRUL ISTORIC AL MUNICIPIULUI CLUJ-NAPOCA – AMPLASARE PLÃCUŢÃ INFORMATIVÃ LA MONUMENTUL  ISTORIC „ PARCUL ETNOGRAFIC- ROMULUS VUIA  „.
2014;774;MARCAREA MONUMENTELOR ISTORICE DIN CENTRUL ISTORIC AL MUNICIPIULUI CLUJ-NAPOCA – AMPLASARE PLÃCUŢÃ INFORMATIVÃ LA MONUMENTUL  ISTORIC „ PALATUL REDUTA   „.
2014;775;MARCAREA MONUMENTELOR ISTORICE DIN CENTRUL ISTORIC AL MUNICIPIULUI CLUJ-NAPOCA – AMPLASARE PLÃCUŢÃ INFORMATIVÃ LA MONUMENTUL  ISTORIC „ BISERICA ROMANO-CATOLICÃ „SF. APOSTOLI PETRU ŞI PAVEL   „.
2014;776;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI   BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,   P.R.
2014;777;RECOMPARTIMENTARI,AMENAJARE MANSARDA,REFATADIZARECASA,REPARATII IMPREJMUIRE
2014;778;RECOMPARTIMENTARI INTERIOARE SI ETAJARE PARTIALA SEMINAR TEOLOGIC LICEAL ORTODOX
2014;779;EXTINDERE SI ETAJARE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME S+P+E, MODIFICARI INTERIOARE, REFACERE IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;780;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC THE PEACH TREE SRL
2014;781;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;782;REDIMENSIONARE BRANŞAMENT APÃ  ŞI   RACORD CANAL MENAJER NOU.
2014;783;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI TREI    BRANSAMENTE   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) , 3  P.R.
2014;784;MARCAREA MONUMENTELOR ISTORICE DIN CENTRUL ISTORIC AL MUNICIPIULUI CLUJ-NAPOCA – AMPLASARE PLĂCUŢĂ INFORMATIVĂ LA MONUMENTUL  ISTORIC „ TEATRUL MAGHIAR DE STAT   „.
2014;785;MARCAREA MONUMENTELOR ISTORICE DIN CENTRUL ISTORIC AL MUNICIPIULUI CLUJ-NAPOCA – AMPLASARE PLĂCUŢĂ INFORMATIVĂ LA MONUMENTUL  ISTORIC „ MONUMENTUL SFÂNTA MARIA PROTECTOARE”.
2014;786;CONSTRUIRE SEDIU FIRMA SI DEPOZIT PRIN EXTINDERE SI ETAJARE  PARTIALA CASA EXISTENTA, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2014;787;REABILITARE TERMICA BLOC DE LOCUINTE
2014;788;CONSTRUIRE IMOBIL DE LOCUNTE COLECTIVE - 6 apartamente cu regimul de inaltime P+E+E retras, imprejmuire teren si amenajari exterioare
2014;789;SCHIMBARE DESTINAŢIE  DIN BIROU ÎN SPAŢIU LOCATIV ( fără modificări interioare) conform Deciziei Civile  nr. 7989/2013.
2014;790;AMENAJARI INTERIOARE ALE APARTAMENTELOR NR. 24 SI 25  .
2014;791;AMENAJARI INTERIOARE SPATIU COMERCIAL AP. 64/A SI AMPLASARE FIRMA PE FATADA
2014;792;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 58/29.01.2014-EXTINDERE CORP C9, ETAJARE SI MANSARDARE PT AMENAJARE 2 AP., SCHIMBARE DE DESTINATIE DIN GARAJ SI ATELIER IN SPATIU COMERCIAL, RECOMPARTIMENTARI INTERIOARE. REGIM FINAL DE INALTIME P+E+M Modificari: realizare subsol pe zona de extindere, schimbarea destinatiei din sp. comercial in birouri pe zona existenta si in garaj pe zona de extindere, modificari interiore, modificare fatada N si V pe zona parterului
2014;793;CONTINUAREA LUCRARILOR LA CASA FAMILIALA P+E-CORP 4 CU MODIFICAREA SOLUTIEI CONSTRUCTIVE-A.C.INITIALA NR.877/18.07.2012.SE REDUCE SUPRAFATA CONSTRUITA,SE MODIFICA COMPARTIMENTARILE  INTERIOARE,FATADELE,AMENAJARI EXTERIOARE
2014;794;CONTINUAREA LUCRARILOR DE CONSTRUIRE LA CASA UNIFAMILIALA P+E-CORP 3 CU MODIFICAREA SOLUTIEI CONSTRUCTIVE-A.C.857/18.07.2012.SE REDUCE SUPRAFATA CONSTRUITA, SE MODIFICA COMPARTIMENTARILE  INTERIOARE,FATADELE, AMENAJARI EXTERIOARE
2014;795;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;796;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+M, AMENAJARI EXTERIOARE  .
2014;797;AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI – in sistem provizoriu si demotabil
2014;798;CASA DE VACANTA P+M SI AMENAJARI EXTERIOARE
2014;799;LOCUINTA FAMILIALA P+E CU DOUA APARTAMENTE, IMPREJMUIRE SI AMENAJARI EXTERIOARE.
2014;800;CONSTRUIRE LOCUINTA UNIFAMILIALA S+P+1E, IMPREJMUIRE TEREN si AMENAJARI EXTERIOARE
2014;801;AMENAJARE SPATIU DE LOCUIT IN POD EXISTENT
2014;802;CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE (CORP A) CU 6 APARTAMENTE, CU REGIM DE INALTIME S+P+2E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;803;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E AUTORIZATA CU A.C. NR.294 DIN 12.03.2007 SI NR.101 DIN 08.02.2011
2014;804;AMENAJARI EXTERIOARE LA ANSAMBLU DE 4 CORPURI LOCUINTE COLECTIVE
2014;805;CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE CU 3 APARTAMENTE CU REGIM DE INALTIME S+P+E1+E2retras, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;806;AMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: LA CASa RISTORANTE PIZZERIA PANE DOLCE SA CUI 200718
2014;807;AMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU sI DEMONTABIL DURATA DE EXISTENTA : PANA lA 31.10.2014 INVESTITOR: SC MON PATISERIE SRL-D CUI 32022759
2014;808;AMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC EXIMAL IMPEX SRL CUI 6702713
2014;809;AMENAJARE TERASA IN SISTEM PROVIZORIU SI DEMONTABIL LA COMPLEX HOTEL RESTAURANT VICTORIA
2014;810;SCHIMBARE DE DESTINAŢIE
2014;811;Etajare,reabilitare si reconversie functionala din casa de locuit in centru educational Montessori reg. final de inaltime D+P+E+E retras
2014;812;Patru locuinte unifamiliale insiruite cu reg. P+E+E retras
2014;813;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI TREI    BRANSAMENTE   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) , 3  P.R.
2014;814;ONSTRUIRE LOCUINTA UNIFAMILIALA “D+P+1E”, IMPREJMUIRE, RACORDURI SI BRANSAMENTE, AMENAJARI EXTERIOARE
2014;815;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E1+E2retras, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;816;EDUCATIE LA STANDARDELE EUROPENE IN INVATAMANTUL PREUNIVERSITAR-REABILITARE,MODERNIZARE,EXTINDERE,ETAJARE-Liceul Teoretic Mihai Eminescu
2014;817;interventii de urgenta la imobilul din piata avram iancu nr.14
2014;818;RECOMPARTIMENTARE, EXTINDERE SI MANSARDARE CASA UNIFAMILIALA , AMENAJARI EXTERIOARE
2014;819;CONSTRUIRE CASA UNIFAMILIALA Sp+P+M si AMENAJARI EXTERIOARE
2014;820;MODERNIZARE STR.PORUMBEILOR
2014;821;MODERNIZARE STR.FABRICII DE ZAHAR-TRONSON CUPRINS INTRE STR.FABRICII SI STR.IALOMITEI
2014;822;CASA UNIFAMILIALA CU REG. D+P+E imprejmuire teren
2014;823;EXTINDERE SI ETAJARE CASA EXISTENTA D+P+1E+M, AMENJARI EXTERIOARE
2014;824;CONSTRUIRE IMOBIL MIXT, REZIDENŢIAL, COMERŢ si SERVICII S+P+3E+Er+Eth, AMENAJARE INCINTÃ si IMPREJMUIRE
2014;826;Continuare de lucrari si modificare solutie constructiva autorizata cu AC nr. 1455 din 18.11.2010-Casa de vacanta cu regimul de inaltime P+M ,microstatie de epurare.Modificari si inchidere terasa cu incadrarea in limitele avizelor si acordurilor obtinute.
2014;828;RECOMPARTIMENTARE APARTAMENT
2014;829;CONTINUAREA LUCRARILOR DE „MODIFICARI INTERIOARE, EXTINDERE SI ETAJARE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME Sp+P+E, REFACERE IMPREJMUIRE, AMENAJARI EXTERIOARE” FARA MODIFICAREA SOLUTIEI AUTORIZATE INITIAL CU A.C. NR.698 DIN 23.06.2011.
2014;830;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;831;MODIFICARI INTERIOARE IN APARTAMENT SI IMPARTIRE IN 2 UNITATI LOCATIVE
2014;832;MODIFICARE FATADA LA  SPATIU COMERCIAL EXISTENT
2014;833;MANSARDARE EXTINDERE ,MODIFICARI INTERIOARE IMOBIL SI TRASFORMARE IN IMOBIL CU DOUA UNITATI LOCATIVE
2014;834;LOCUINTA Sp+P+E, SPATIU DE DEPOZITARE,IMPREJMUIRE LA STRADA, MICROSTATIE DE EPURARE SI AMENAJARI EXTERIOARE
2014;835;CONSTRUIRE CASA DE VACANŢÃ   P+M  SI AMENAJARI EXTERIOARE  .
2014;836;CONSTRUIRE LOCUINTA UNIFAMILIALA P+M, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;837;AMENAJARE SPATII DE BIROURI IN POD EXISTENT
2014;838;MENAJARE TERASA SEZONIERA IN SITEM PROVIZORIU SI DEMONTABIL  DURATA DE EXISTENTA : PANA LA DATA DE 31.10.2014 INVESTITOR: SC SISTERS CAFE SRL C.U.I. 28891320
2014;839;REPARATII FATADE LA IMOBIL MONUMENT ISTORIC
2014;840;CONTINUARE LUCRARI FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE CU AC 479/2010,PENTRU CASA D+P+M SI IMPREJMUIRE
2014;841;Locuinta unifamiliala pe acelasi amplasament cu reg. P+2E
2014;842;MANSARDARE APT.3 SI AMENAJARI EXTERIOARE
2014;843;CONSOLIDARE ŞI EXTINDERE CASÃ FAMILIALÃ  S+P+E
2014;844;REABILITARE TERMICA BLOC DE LOCUINTE SI CONSTRUIRE SASE BALCOANE LA PARTER
2014;845;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;846;IMPREJMUIRE TEREN SI DESCHIDERE ACCES AUTO. LUCRARILE AUTORIZATE CU AC NR 1723/22.10.2008 NU AU FOST INCEPUTE
2014;847;EDUCATIE LA STANDARDE EUROPENE IN INVATAMANTUL PREUNIVERSITAR -REABILITARE, MODERNIZARE , EXTINDERE ETAJARE/ MANSARDARE-SCOALA ION AGARBICEANU
2014;848;AMENAJARE SI REMODELARE ANSAMBLU FUNERAR
2014;849;CONSTRUIRE LOCUINTA UNIFAMILIALA P+M
2014;850;REALIZARE COPERTINA, REPARATII INVELITOARE ACOPERIS SI MODIFICARI INTERIOARE LA LACASUL DE CULT EXISTENT
2014;851;AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI
2014;852;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 603/04.06.2014-HALA DEPOZITARE PARTER SI AMENAJARE INCINTA Modificari: recompartimentari interioare, modificare pozitie si dimensiuni goluri pe fatda principala, realizare copertina peste acces principal
2014;853;Extindere, mansardare locuinta si realizare acces
2014;854;AMENAJARE , RECOMPARTIMENTARE, REPARATTII INTERIOARE SI INCHIDERE ACCES APARTAMENT
2014;855;CASA D+P+M
2014;856;MONTAREA   UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   contractului de închiriere
2014;857;MODIFICARI INTERIOARE
2014;858;IMOBIL DE LOCUINTE COLECTIVE CU 6 AP.S+P+2E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;859;STAŢIE DE ÎMBUTELIERE GAZE NATURALE – HALĂ METALICĂ , AMENAJARE PLATFORMĂ DEPOZITARE
2014;860;CONSTRUIRE CASA UNIFAMILIALA S+P+E si IMPREJMUIRE TEREN
2014;861;RESTAURARE GARD LA IMOBIL MONUMENT ISTORIC IN REGIM DE URGENTA
2014;862;CONTINUARE LUCRARI FARA MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 75/27.01.2011-CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M Continuare lucrari: finisaje exterioare, finisaje interioare, amenajari exterioare
2014;863;CASĂ UNIFAMILIALĂ CU REGIM DE ÎNĂLŢIME P+M, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;864;AMENAJARI INTERIOARE SI AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI
2014;865;EXTINDERE LOCUINTA UNIFAMILIALA CU REGIM DE INALTIME PARTER,MODIFICARI INTERIOARE,REFATADIZARE,AMENAJARI EXTERIOARE.
2014;866;AMENAJARE SALON SOLAR
2014;867;Educatie la standarde europene in invatamantul preuniversitar-reabilitare,modernizare ,extindere,etajare,mansardare-Liceul Teoretic Avram Iancu
2014;868;ALIMENTARE CU ENERGIE ELECTRICA IMOBIL
2014;869;LOCUINTA UNIFAMILIALA P+E
2014;870;INTRARE IN LEGALITATE ETC...........
2014;871;AMPLASARE CHIOSCURI COMERCIALIZARE FLORI PE DOMENIUL PUBLIC in regim provizoriu si demontabil
2014;872;CONTINUARE LUCRĂRI CU MODIFICARE SOLUŢIE CONSTRUCTIVĂ AUTORIZATĂ CU AC NR.   720  DIN 10.06.2013  – emisă  pentru RECOMPARTIMENTARE CABINET STONATOLOGIC , CONSOLIDARE ŞI REPARAŢII CLĂDIRE.  Modificările  propuse    sunt următoarele:  camera de sterilizare se măreşte şi se mută spre geamul exterior, grupul sanitar pt. Personal se mută spre exterior, camera pentru deşeuri se mută în colţul cabinetului  spre intrare .
2014;873;EXTINERE ETAJ PRIN INCHIDERE SI ACOPERIRE TERASA  .
2014;874;INCHIDERE TERASA, EXTINDERE PARTER CORP C1 SI REAMENAJARE SPATII PARTER  –  HOTEL (OPAL)
2014;875;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  . In urmatoarele conditii: Semnarea procesului verbal de receptie la terminarea lucrarilor este conditionata de prezentarea cartilor funciare rezultate in urma dezmembrarii de teren pentru asigurarea circulatiei conform PUZ/PUD aprobat cu HCL nr.89/2011.
2014;876;CONSTRUIRE IMOBIL CU FUNCTIUNI MIXTE: COMERT, SERVICII SI LOCUINTE S+P+2E+2r, IMPREJMUIRE, AMENAJARI
